,1
train_dataset/receipt_00521.png," NEW BEEF SPAGHETTI NEW BEEF LASAGNA 40,Qoo PAKET BERZ 47,273 69,091 BREAD N CHEESE DEL CRABSTICK FUSILLI DEL P/p THUOSANd ISL DEL ORANGE JUICE DELIGHT LIPTON ICE TEA DEL SUbTOTAL 156,364 TaX 15,636 TQTAL 172,000 "
train_dataset/receipt_00439.png, DarkBeero-5L 94000 Weiss 0.3 84000 1Jooo Grill Sea Bass Z60oqQ LgrBeero JL 79000 FlvDark Rooo DarkBeerq.3L 79000 Paulanerpl 385000 47264700214681M4 20.Qooq BCA DISC 2ox 129000- TTL Food 645000 TTL Beer 415000 Di total 129000 - Seryice Charge 93100 102410 Tax 126510 (M) 1126510 Visa Yuce scount Payment XXXXXXXXXXXX 
train_dataset/receipt_00660.png," Lpszoi BLi : 70,Bd PGadlo Orer diSC 45 % Goj [P587o an: K 70,Quo 7,,33 Ohfen disC 45 X4 Zzi Soo 7I RES 1 70,000 0 Offer disg 43 1 34r Tatal Discont 24,500 Grand Total 115 4 Gani piyuent Debit 115,500 . . "
train_dataset/receipt_00112.png," Aiiu Fish Ball 10,00o Fried Sioma} 10,00o Subtotal 20,0Co Discount (0) TOTAL 20,000 Tunai 20,00o Kemn balian "
train_dataset/receipt_00579.png," L 20. OO0 Popcorn Sal (S) TOTAL 20,000 50 . O00 CASH CHANGED 30 . 000 Lh "
train_dataset/receipt_00373.png," Berto Barbeque 13,636 Lychee Float 5,909 KFC Winger HC 20 , O00 Sub Total 39,545 P Rest 10 3,955 Total 43,500 Cash 50 , 500 Kemba | 7 , uOO 3 Items, "
train_dataset/receipt_00330.png," ~omer ORIGINAL 6 PcS 45,000 SUB TOTAL 45,000 Total  SALES 45,000 GOPAY 45,Q00 "
train_dataset/receipt_00777.png," s `   "" [a . "" . .  <': t :' SFRt  / ` . 4 , ` C."" RRG 3^ [ . ~<''  . AoSid Thhg 7 O~- v d - 717 - Poca[ 7 "" DutI 3'` -' -j-. ' ~ 6 TMpAT M""]F ^Ih  } j) Xr Ivan MA-AS GeogR Jo } Ouo TI ^ECAA Acsto ~ RA JMA 3 3` Di8C MannFRI 3 : Fprd ^83, ` . DEVERAGES 4 Qou {4 , JV VQU SuETOTal vi "" ', RERVICE VHARGE 79,920 Tax 'V1 40 i :77 DU 303 142 3 "
train_dataset/receipt_00344.png," Ambus  DoL GhS Durd 89,cCoioo Ancush ChS DURGER 56. SubTotaL : Oo OO ;. 7v ahouat QUE CcO0 ^ I PHANOE "
train_dataset/receipt_00004.png, 3 > 3 E4S} BIHN 1 43.635 43.636 3 ToTA_ 43.636 TAX 10.00 % 4.364 > Cra@ TOTAL 48.00 JuaI S0.00 KORAI Z.0 3 
train_dataset/receipt_00470.png," punt IX 9000 VANBALL 9,000 1.00 ITEHs SUBTOTAL 9,000 TotaL 9,000 cash 10 ,000 CHANGE 1,000 "
train_dataset/receipt_00621.png," 2 TLJ SPANISH COFFEE 70 ,000 1 CLASSIC CREAMCEESE CINNAM 10,000 TOTAL 80 ,000 CASH 100,000 CHANGE 20 ,000 "
train_dataset/receipt_00322.png," E Jibo-Soes Marmer 7.S00,00 22.500,00 1006-Roti Molen DDO;oo 16.000,D0 1245-Plastik Tentengan Kecil 0,Do xi 0,00 1244-Plastik Tentengan Sedang 0,Do xi 0,00 Total Item: 38 500 QQ Total: Cash 40 , 0O Tendered: 2.Q00,00 Change: 500,C "
train_dataset/receipt_00583.png," KING DEAL FISH 27,500,00 KING DEAL CHEESE BG 27,500.00 1 BIC ALA CARTE 17,500.O0 CHG To REG JASMINE SUB-TOTAL 72, 500,00 "
train_dataset/receipt_00788.png," MIE MERAH PG Rp38 _ 181 1 MIE CINCANG 19,090 HA I CMP SPC Rps0 , 000 TX1 10,727 TL Rp117.,998 200 , 000 CG 82 ,000 CASH "
train_dataset/receipt_00346.png," 28,500 3 (AYA BUn ~RISPY REAL CHEESE 16,500 TOTAL 45 9 O00 50 ,000 ZASH CHANGE 5,000 "
train_dataset/receipt_00197.png," CK. MANTAP A 25,455 CHEESE B 25,165 20,,455 2 40,903 TAKE AWAY 90g 909 Sub Tota] 67,273 PAJAK RESTORAN T0% 6,727 Total 4,000 Cash 74,000 100 , QOQ Changing 26,Q0Q "
train_dataset/receipt_00435.png," Hi L La Cachier: PREMIUM MILK PAN BREAD 18  O0o CREAMCHEESE WALNUT BREAD 34,000 RolL-IT PIZzA BREAD 25 , 0Ou TOTAL 77,000 CASH 100,000 CHANGE 23 9 000 Pb] 10x 7,000 "
train_dataset/receipt_00681.png," JI Je SALMON PESTO 85 , 500 1 GRILLED SALMON TERIYAK 177 ,000 MINERAL WATER 23 , 000 FRESH FRUIT COCKTAIL 65 , 000 SUBTTL 350 , 500 SUC CHG 6% 21,,030 PBI 10% 37 ) 153 TOTAL 408 , 683 "
train_dataset/receipt_00169.png," ALI 23,000 DIP* 23,000 SUB 23,000 23,000 CASH IDR 50,000 CHANGE DUE 27,000 OF CARAMELE MOND ~CARAMEL TOTAL GRAND"" TOTAL "
train_dataset/receipt_00017.png," RB , COKLAT BAR 8 , 00o RB ,  CREPES  TUNA 9,000 RB , SISIR PANDAN 7,500 ITEM:3 SUBTOTAL 24,500 PCS 3 DUE 24,500 CASH 50,000 CHANGE 25,500 "
train_dataset/receipt_00523.png," Caramel Medium 50 . O00 TOTAL 50,000 CASH 100 . OO0 CHANGED 50 . O00 "
train_dataset/receipt_00202.png," 3 CHICKEN KATSU CURRY UDON 46,364 SUE TOTAL 46,304 RESTAURANT TAX 4,636 GRAND TOTAL ~ECA DEBI.' [51,000] 51,000 Change.0 "
train_dataset/receipt_00328.png," Rnd Coke (L) 25.000 Fanta Strwbry (L) 25.OOC KKI Java Tea Spc 25 . 000 Extra Jelly Lychee 5.000 Caramel MediUm 50 . 000 Butter Milk Popcorn 38 . 000 3 Tahu Ikan Oma Giok 60 . OO0 TOTAL 228,000 CASH 228. 000 CHANGED "
train_dataset/receipt_00389.png," Lanann Hda Pillox Konbi 19 J0o SuBTOTAL 19,500 DUE 19,500 CASH 20,0oo CHANEE J00 TOTAL QtY ITEM PCS "
train_dataset/receipt_00709.png," YANG YUM GUI 2 194,000 MOKDENGSIM 97,000 SAMGYOPSAL 194,000 SOONDUBU CHIGE 1 75,000 GALBI TANG 92,0CO JINSENG 135,000 SAMGYETANG JAP CHAE 2 210,000 PAJON 1 105,000 BIR BINTANG BOTOL 2 110,000 ( 620mil ) AQUA 2 20,000 2892 BULGOGI BIBIMBAB 1 85,000 Ir NASI(GONGGI BAB) 2 30 00o Sub Total 1,347,00O Service 94,290 Tax 137,900 Discount  TOTAL 1,579,190 Card 1,579,190 CHANGE "
train_dataset/receipt_00093.png," Aa NUMER  CANDLE NO,1 10,00o NUMER CANDLE NO,2 10,000 2 GANACHE MOUSSE PIECE 65,000 TOTAL 85 QOo CASH 100,000 CHANGE 15,000 "
train_dataset/receipt_00645.png," 2X S-Ovaltine Macchiat 022,000 44 ,000 25X IX S-KOl Cafe Macchiat @25,000 25, 000 258 PBI 6,272 Subtotal = 62, 727 Tota] 69 , OOU Cash: 10O,000 ChANGE : 31,000 "
train_dataset/receipt_00629.png," 200022200220025235*dmtmdfy-200nard= 30972073295035500 Rice Bex 41,000 Tidak Pedas ITEMS:1 Tutal 41,000 Cash 100,000 {59,000 Eabo2beEecueeeeIeeZCCa3 ""835833353888868823883*8332358== 0884 ^ Happy Pay Change "
train_dataset/receipt_00568.png," 22 000 1 24 000 2 0 2 1 46,000 5 Total 50 . 0oo Bayar 4 000 #X =====E= 4 3 Lar ge Pol0 Kc l #Plast ik Kembal i "
train_dataset/receipt_00331.png," 2 KWT GR MGMSF 43 _ 182 TEH HANGAT 5 , 909 2 No SUB T6 |Al 49,091 PJR 4 , 909 ToTAL 54 ooo CASH 54 ,000 "
train_dataset/receipt_00674.png," UDANB REBUS (M) 162,O0Q =#MEDIUMY= AGSIO TH PC JMR 147,oqQ =XMEDIUMZ= AYAM Gr KERINB 108,00Q =XMEDIUMG= RihIN GORENG JJ 87,OQo =XMEDIUMT= NASI GORENG NJUN 87,000 =XMEDIUMZ= HOT TEA 12,00Q 60-OQo IKAN GURAME MED 58,Ooo SOP IKAN CUMI BR JUNJAN 172,O00 =XLARGET== SuP BURUNG DARA 38,00o ICED TEA 12,O00 CKINESE TEA 14,OOQ KWAN' IM NASI PuTIH 10,000 20,000 FOQD 959,OoQ BEVERAGES 86,O00 OTHERS 20,000 SUBTOTAL 065,0o0 SERVICE CHARGE 63,900 Tax 10% 112,890 DU 241,790 1 4 "
train_dataset/receipt_00154.png," 4-(umnks 20 , 000 '20 ,(u() Total 20,H1 CASH 2U,Jk) "
train_dataset/receipt_00333.png, 3 18 000 TMP Kpk 54 000 TOTAL 54 000 CASH 100 000 CHANGE 46 00 
train_dataset/receipt_00560.png," 1 Nas i 6 , 00O 1 Soup Pat i 20,000 1 Kerang/K iki | 10,000 1 Tal Woku 0o0 1 Tahu Bakso 5 , 000 1 Teh Kotak 5 , 000 1 Minera | Cup 2 ,0OO TL 52 Ooo CASH 100 , 000 CG 48 , 000 4 , "
train_dataset/receipt_00768.png," TWIST  DONUT 9, O0o Pain AU CAFE MOCHA 46 , 000 POTATO SAUSAGE BREAD 19,000 ROYAL CHEESE TART 16,000 TOTAL 90 00 CASH 100 ,000 CHANGE 10,000 "
train_dataset/receipt_00103.png," IKAN GURAME MED 158,o00 BOP IKAN CUMI GR JUNJAN 129,O00 =YMEDIUMG= CUMI ,0R TEPUNG 129,On0 =#MEDIUMG= AGSIO TH PC JMR 147,QQQ ##MEDIUMG= POCAI BWB PUtIH 90,OO0 ##MEDIUMY= LUMPIA UDG PREM 144 OQQ #MEDIUMG= NASI PutIH 10,000 6O,oo0 3 HoT TEA 12,000 Q0Q 1 AQuA if,O0o 2 ICED TEA 12,009 24,O00 ICED TEA 12,000 FDOD 7977 Qoo BEVERABES 83 , O0Q OTHERS 60,00o SUBTOTAL 940,O0Q BERVICE CHARGE 564oQ Tax 10h 99,640 DU 1 9 Q40 36; ,096 "
train_dataset/receipt_00582.png," BLACKPINK 28.880 KATCHABERRY 28 . 000 Total 56 , 000 GoPay 56.088 Kemba [ i 4pergikuliner Hungrycouplee "
train_dataset/receipt_00294.png," Dump "" 9,000 Janur Kuping 8 , 000 1 Caisim Kecil 7.000 2 Lapchiong 12000 24,000 2 Otak-otak Sirigapore 11000 22 .000 1 Bihun (MLY) 8 . 000 Subtota] 78 , 000 TOTAL 78 , 000 Go-Pay static QR 78 . O0O ing "
train_dataset/receipt_00699.png, 2x S0O 100g0 PL U01062 Ix 20000 20000 PL UOO60Z Ix 550OO 55000 PLU0O121 CaSh 85000 
train_dataset/receipt_00553.png, Jagung 15000 TSCoo Sub Tolel 15000 Discounf (0 %) Tunai 1SQuo Korrihalian Rp Tepung 
train_dataset/receipt_00140.png," 3= Seafood Tempura BBQ 40,000 Pedas sedikit Sweet Plum Patato* 29,000 ITEMS :2 69,00o Total, 69,000 Cash 80,000 Change 11,000 Pay "
train_dataset/receipt_00000.png," Nasi Campur Bali 75,000 Bbk Bengil Nasi 125,000 MilkShake 3tarwb 37 JOo Ice Lemon Tea 24,OOo Nasi Ayan Dewata 70,000 3 Free Ice Tea Organic Freen S3 '65,O00 Ice Tea 18,QO0 Ice Orange 29,00 Ayam Suir Bali 85,O0o 2 Tanu Goreng 36,oo0 2 Tempe Goreng 36 OoQ Tahu Telor Asin 40,0o0 1 Nasi Goreng Bamt 70,OoQ 3 Bbk Panggang Sam 366.OoQ Ayam Sambal Hija 92,OQQ 2 Hot Tea 44,OOO 1 Ice Kopi 32,O0O Tahu Telor Asin 40,0o0 1 Free Ice Ted 1 Bebak Street 44,O0o Ice Tea Tawar 18,OQO Sub-Total 1,346,00 Service 100,950 PBi 144,695 Rounding -45 erand t ' ^ 1 591,600 "
train_dataset/receipt_00241.png," Salad Deluxe 17,272 Perkede| 11,818 Chicken HCC , IPcs 15,000 CHARGE TA 909 Sub Total 44,999 Pembulatan Rest 10 5O0 Tota} 49,500 Kupon 50, o00 Sisd 500 Items, Bay 3r "
train_dataset/receipt_00342.png," 1001-Choco Bun 22.000 xl 22.000 4005-Maple glazed 25.000 xi 25. 000 6002-Plastic rediua xi Total Item: Total. 47.Qo0 Cash Tendered: 50.d00 Change: 7,000 Bag "
train_dataset/receipt_00653.png," 1 Pandan Cream brulee 59,000 2 NO 10 240,000 Lanaser Bol Lurisia le 193836 55, 000 Lurisia sti|le 330m/ 45, 000 2 ++Tonic Water 1 Tonic Water 36, 000 SUBTOTAL 435,000 Service 34, 800 Tax 46, 980 Subtotal BEVERAGES 376, 000 Subtota] PASTRY 59, 000 TOTAL 516 780 Totalitem 5 Totaj 6 Qty "
train_dataset/receipt_00240.png," 1 eeee RBOCOG RE, AbonSap Dog S,oC Tobi Qrf 9,000 "
train_dataset/receipt_00116.png," 3 Nutella Cheese 27 272 SubTotal: 27 PBi: Tatal: 20 cash: 29,999 "
train_dataset/receipt_00041.png," KOREAN CUARY M 40,909 SUBTOTAL 40,909 PB1 10% 4,090 DUE 44,999 CASH 45, 000 CHANDE "
train_dataset/receipt_00334.png," Laoa= # 2 Kwet iaw Ayam Jamur 56. 364 1/2 OTAK-OTAK 10.000 Es Cincau 14,545 Subtota] 80 , 909 PB 8 . 091 Total 89,000 "
train_dataset/receipt_00533.png," 1 TROPICAL PUNCH ood Sdup 502 7,273 SALAD BAR 50% 17,273 SUBTOTAL 54,546 Tax 5,454 TOTAL 60 1 ooo 30,C "
train_dataset/receipt_00068.png," v' ( # ~UV: Receipt Berry Many-Low (P) 37,500 00 5OO days of summier (P) 37,500.00 sun kissed (P) 37,500.00 PLASTIC BAG 500.00 SubTotal 113,000.00 Discount 00 Total 113,000.00 Payrent 113,000.00 Change 0.00 itern(s} closed "
train_dataset/receipt_00418.png," SAUSAGE  DONUT 13,000 TLJ CROQUETTE 17,000 2 CORONET 27,000 2 SPOOKY SOBORO 24,000 SCREAMING RED BEAN 13,000 PIZZA TOAST 16 ,000 TOTAL 110,000 CASH 100 , 000 CASH 100 , O00 CHANGE 90 ,000 "
train_dataset/receipt_00591.png, 1 Gangster BZR 30 . 000 +Level 0 Subtotal 30 0oo Total 30 . 000 CASH 30 . 000 Kembalian 
train_dataset/receipt_00574.png, 2 7 { 4 `G > { BAAD TAU 1 43-636 43-636 NASI FUTIH 1 6.000 6-000 A.MINR GLAS 1 3.00 300 7 TOTA 52-636 TaX 10.00 % 54264 1 CRAND TDA 57.900 TNAI 4 #UNC 60-000 KOBALI 2-10 7 3 
train_dataset/receipt_00025.png," CRISPY CHoco 14 0o0 TL 1 4 000 CASH 20, 000 CG 6 , 000 "
train_dataset/receipt_00392.png," ROII 0"" 3 K 10.000 30.000 SHOPPING  BAG ROII*0'  370/ 1 % SUBTOIAL PCS 30.000 DISCOUHI ROWNDZD PAID 30.000 50.000 50.000 CHAHCE 20.000 Mua Waen Rntd Nop 2017 "
train_dataset/receipt_00376.png," BheeAT ICE TEA 16,800 OPED Milk BLEND 22 390 FRIED AC SFOOD 7o Soo Bkishn 47 Qon MASKED Potato 23 900 Subtotal 436 Z00 16,480 8 ChaRCE 5 508 9 594 DUE 181 271 TA"" "
train_dataset/receipt_00517.png," 5 3222 388325.32878829323 MIIA PASTRV ROl | 27 ,Qqo RdrAn BREAD 36 ,(co Tr4nktrut SAUiSACE Rqi i 24,000 TOTAL 87,000 CARD 87 , 000 "
train_dataset/receipt_00194.png," BUDS CALMING TUMMY RUB CREAM 3OMLTTOILETRIES) BU350003 200,000 BUDS PRECIOUS NEWBORN CREAM ZSML(TOILETRIES) BU350012 235,000 BUDS PRECIQUS NEWBORN HEAD TC TOE CLEANSER ZSOML(TOILETRIES) BU35OOO9 270,000 Qty: 3 Amount 705,000 "
train_dataset/receipt_00090.png," ALMONDCHOCOCREAM CHEESE 28,000 28,000 SUB TOTAL 28,000 GRAND TOTAL 28,000 CASH IDR 50,000 CHANGE DUE 22,000 "
train_dataset/receipt_00406.png," Greentea 3J0 6 . UnQ 6 , QO0 Subtota| 6 , (cHC Pajak Tota | CHln Tua | Qnu "
train_dataset/receipt_00426.png," COLD OCHA 1 10,909 BCA PROMO 54,455 ABURA UDON SPICY 0 '-KAKE UDON 0 SKEWERED TOFUROLL 1 12,727 EBI TEMPURA 13,636 KITSUNE UDON (KIDS} 28,182 SUB, TOTAL 132,636 RESTAURANT TAX 13,264 GRAND TOTAL ~BCA EDC [145,900] 145,900 "
train_dataset/receipt_00052.png, RTD Kunyit 15000 15000 Tepung Jagung 15000 15000 Sub Tolal 30000 Tunai 30000 Kembalian 
train_dataset/receipt_00318.png," 1 Choco TIME 50 , 4 000 TOTAL 50 J O0o CARD 50 1 00o "
train_dataset/receipt_00692.png," ~47148464e 074 I Luritett 4a CIm""Rtttr_thttr JociA#a- LL 301niA61- tflttttn 0742 Ec-taFru? Rli lt # Abto+othotm CHOCD ALMOND 18,182 Subtotal 18.182 ~15/ DISC . ~20727 Pd ATL I It770+J Ie +fTII - LLAcatit Zatli Subtotal 15,455 PAJAK 10/ 1,546 Total 17,001 #+Rounding ~1 FLAZZ 17 edae Jttrt #Ooo "
train_dataset/receipt_00584.png," BENTO CHICKFN 1.00 32,000.00 32,000.00 TERIYAKI SURIMI SATSUMA 1.0O 8,0C0.uo 8,000.00 AGE VEGETABLE CALAMARI KATSU 1.00 9,0uo.c0 9,000.0( DORi KATSU 1.00 Y,00o.0G 9,CQo.Ou R?BA SpicyKEWA 1,00 9,000.00 9,000.0 SKEWER KULIT SEMDOKDAN GARPU 1.00 1.000.00 1,000.00 PLASTIK SALnD DRESSING 1.00 4,500.00 4,500.00 Spicy TOMATOES KEWPIE 25Ml Subiotal 72,50O.0Q Tax 7,250,0c Total Amount 79,750.00 Peinbulatan -250.00 TlNAI 79,500.00 Kembalian 20,500.60 "
train_dataset/receipt_00153.png," G I GA Rp57 , 000 CUP G IGA CHEESE S . CREAM TL Rp5/ 0O0 CASH Rp57 , 000 "
train_dataset/receipt_00108.png," 1X M-Ice Cream Milk Te @30 2 0o 30 1 00O Fr Konjac 705 Less Ice PBI : Subtota]: 30 1 OOo Total: 30,000 DEBIT: 30,000 CHANGE : "
train_dataset/receipt_00717.png," T Coke (L) 25. 000 XXI Java Tea Spc 25, 000 Extra Jelly Lychee 5,000 TOTAL 55,O00 CASH 55 , o00 CHANGED "
train_dataset/receipt_00327.png," W _ 4 MIE UP BSR C 36,000 INC(+) 3,600 Total 39,600 Payment Payment#Less 39,600 "
train_dataset/receipt_00370.png," CKM OR 29,545 Sundae 8 , 182 Sub Total 37 , 727 P. Rest 10 3,773 Total 41,Swv Cash 51,500 Kawuali 10,000 2 Items , "
train_dataset/receipt_00490.png," Fesis 3 Fic Solan Harga liter Rp . 5.450 Lite? 540 Tutal 8, 250,000 Junai Rp . 250.D00 Keabali Rp: @Ood 48. "
train_dataset/receipt_00351.png," Yakiniku Rice Organic 22,727 Mocca Float 3,635 Sub Total 31 ,363 Dasar Pengenaan Pajak 353 P.Rest I0 3,137 Tota] 34,500 BCA CARD 34,500 2 Items, 31 ,= "
train_dataset/receipt_00180.png," 2X 13,u CHOCo CHIP 20 (uu JX 14 , (JOQ Choco BANANA 42 , ((o CKISPY CHOc 0 14 , uuu CR [ SPY ChOc0 14 (Juo 3X 12 , (Ou CHOCBAN CUr' 36 Quu 2X 16 , QJuo RED VCL VE | 3322 , (OQ SUB / 0 |AL 164 , 0oo 10% 16 , 400 TL 1 4 / 60() OEB / | 147 , 60Q "
train_dataset/receipt_00548.png," i057-Frerch P7ezd 21.CoC 4 3 133-0 Dan 22.Co0 47 ""05 Lcoz-Rlastic Kediud Total Ited; Total. 96 . Ood Cash Ter Jered: 1o0.Dod 14.Doo Cango: Quling 379 "
train_dataset/receipt_00089.png," IMKI 1 Mireral Water 5,000 Subtotal Rp 5.020 Total Rp 5,050 CKSH Rp 5,008 Kembalian Rp 0 "
train_dataset/receipt_00602.png," H 1 GRAINS PAN BREAD 20,500 totAL 20,500 CASH 50 ,0Q0 CHANGE 29,500 "
train_dataset/receipt_00432.png," XXI Java Tea Spc 25. 000 Popcorn Sweet (S) 30 . 000 TOTAL 55,000 CASH 100 . 000 CHANGED 45.000 Scanned with CS CamScanner "
train_dataset/receipt_00270.png," **xm*k***#f$##m***m***** DEPTO1 22,00o TOTAL 22.000 CASH 100 . OOo CHANGE 78,Q00 "
train_dataset/receipt_00641.png," CRISPY APPLE RAISTN PASTR 11,500 Pain AU CHOCOLATE 11,,000 SAL REDBEAN BREAD 9,000 SAL SAL TOTAL 31,500 SAL CASH 52 ,000 CHANGE 20,500 "
train_dataset/receipt_00377.png," XXL Chicken 40,000 Sedang ITEMS :1 40,000 Total 40,000 Cash 40,000 Change Crispy Pay "
train_dataset/receipt_00547.png," SAUSAGE DONUT 14,000 PREMIUM TOAST PAN BREAD 25,000 TOTAL 39,000 Go-Pay Off]ine 39,000 "
train_dataset/receipt_00219.png," 512X 22,500 EDANNE 11,520 ix 15,900 d1 shllt bu notSO 15,922 20,66) F MXIB DRG 20,600 0.074X 44,900 CODE KERITING CLPA 3,723 0.198X 16,500 TrT CW"" 3,267 0.098 44,900 JERU NEPIS 5,044 0,282X 101, DSJE BANGKA 90,""26 5,4763 Dicccxt OuBTOtfL: 05,7716 0 "
train_dataset/receipt_00569.png," suu Uabl 6, 00"" Qad A2.fiate Elal Brto ELal Olo 'L000 Lapclong dq0 4.0d0 A2. Sate Babl Catie IJjo 1Q00 ~Odo Paru Babl 3,000 3.000 Ngohlang 4,020 4.000 Es ehi Manis 5,000 6.000 Total 34.000 21 Muuna 34,0o0 "
train_dataset/receipt_00429.png," BLACKCURRANT 32 _ Ooo ** BEVERAGE 32,000 FRIED CALAMARI 85 Ooo SALTED EGG FISH & CHIPS 99,000 DANISH FISH & CHIPS FOOD Ooo SUBTTL Service 216,000 TAX 17,280 23,328 256 608 184,C Charge TOTAL "
train_dataset/receipt_00242.png," STiX CINNAMON 19,000 19,000 SUB TOTAL 19,000 GRAND TOTAL 19,000 CASH IDR 50,000 CHANGE DUE 31,000 3 "
train_dataset/receipt_00637.png," Popcorn Salt (M) 40 , 0O0 TOTAL 40,000 CASH 50 . 000 CHANGED 10.000 "
train_dataset/receipt_00403.png," ChoCo CORONET 15,500 TOTAL 15,500 CASH"" (o 50,000 CHANGE 34,500 "
train_dataset/receipt_00029.png," Ambush DbL ChS burg 181,500. Q0 Anevsh ChS BuRGER 443 OOO. QQ Tave Auay charge 1, QOO.QO SuB-TOTAL 226, 500.0Q Aho] -e 226, 500.00 Cash 250, QQo.Q0 ChAnGi 23,500.00 "
train_dataset/receipt_00027.png," MEGA Rp3o , 000 CUP' MEGA BBO TL Rp3o. Ooo CASH 100 , 000 CG Rp/0, 000 "
train_dataset/receipt_00019.png," UDANG RE 216,000 432,00Q 2 ##LARGEX== AYM GR JUN NJAN 4108,000 =XMEDIUMZ= SAPO Th SEAFOOD 172,000 =XLARGEX-= POCAI 1if,Q00 222,0o0 2 =XMEDIUMI= QURAME FILLET M 163,00 ASAM MANIS BIHUN GORENB JJ iib,Oo0 ZSLARDET== ICED TEA 12,000 60,QoQ NASI PuTIH 10,000 TO,0oo FOOD 1 ,213,O00 BEVERAGES 6O,OQo OTHERS QoQ BUBTOTAL 1 343,OQ0 SERVICE CHARGE 80,580 Tax 10% 142,358 DU 1 565 0 938 70,6 "
train_dataset/receipt_00570.png," Fl 4t REDBEAN BREAD 9,000 KAYA BUN 9,500 2 REAL MILK CHOCO BREAD 25,000 TOTAL 43 500 CASH 50,500 CHANGE 7,000 "
train_dataset/receipt_00156.png," i 1 3X 113000 BOLU KUKUS PX 39,000 DISC ITEH ~30 . Ooor -11,700 IX @0 PLASTIK SEDANG 4.OOxITEHs SUBTOTAL 27 ,300 Total 27 ,300 caSH 50 ,000 CHANGE 22,700 "
train_dataset/receipt_00789.png," 1 GuokeDeef NuTea 21.81 SubTotal: 23,818_ Pbia 2,102 Totale 24,Ou Debit Canda 3. 1 "
train_dataset/receipt_00092.png," ORIC INAL 12 , Q00 APPLE C [NN 13,000 TL 25 ooo CASH 25 000 "
train_dataset/receipt_00633.png," Pevapotti 16 coc Lov Tfiangle 12,Q00 Choco Bun 10,500 NGE Cnees Md 10;Ooo Hot Cappuccino 20,OOQ Tce Cappuccing Z0 co} SUEToW_ B8,SO Bcvafage 504 2,00 BUE Li Go) CABH 100,O00 GHANNE 31,500 TOTAL Qty 0 TTEN 2 730 "
train_dataset/receipt_00544.png," d 3 0e 1 4 "" ( 0 Sh TeT Maa [ 50U"" Ion"" ` At= Kpu M Mam #v| Uu 1o (U/1) 79=8MA UU UG #,OuL (JU <UAN MMAA[ ""ON 6 (hCw| Ui Ti Sui | JUU i Ul , T6 Mpin 0(il| >10nisunii u ""0 Lju UJ KaMAsA HALAL SusiisAimor 1 J0, (ikh) (u Je,uun Qu 16/ 501 VAR sNnOKNANGapii 10li1 Uuu Uu PLASTIR {Obikcoian 7U (iu( Uiv TAMAC inUl JOl;1 #JU Misiima AJl NiGim Uli ' (1 Uuu U 'ublol al T78 ' Uu Wi Rs1  JO TolalAmol 19p {50 UO ParbAt J5u (U QMcREI L9o UuU C) mballn @ Qu Tc' LAIl 7""734%""im d "
train_dataset/receipt_00295.png," chocolatE SUNDAE 84636 AR FRIES 8,236 TakeAway Charge 90e Sub 18,181 1, 818 Away 20,Q00 20,000 REGULA total (10/) PBI Peund Total Take Fash  "
train_dataset/receipt_00487.png," 2 RLPISANG COKLAT 22,O0D 2 DLRING COKLAT 18,OO0 1 RBANA CHIP 9,0OO 1 RLTAVAR ISI 2 4,5020 1 ND GREENTEA ORGE 4,500 2 YAKULT IS1 5 PCS 18,00j TOTAL 76 000 CASH 80,QOO CHANGE OOO "
train_dataset/receipt_00687.png, ~3d. I. 336 136 : Gntoc WtI oo= 7 3-- ~ <. - 55 o3 7'. 
train_dataset/receipt_00491.png," THISTdonui 9,O00 CUSTARD:SOB( RO 12,000 TOTAL 21 000 CASH 21,0(0 CHANGE "
train_dataset/receipt_00405.png," 0617800221 HOME CHARGER+KABEL 138 IPS T5 C 130.000,00 130.Q00,00 1,000 Total: 130.Q00= 00 130 . QOQ , Q0 Bayan: 0,00 Kembali: "
train_dataset/receipt_00212.png," 2 2085 CHEESE Joxm 'S00, DD 9.500,D0 Total Iten"" Total 9.500,d0 Cash Terdered: 20 . QQQ, 00 Cnange: 10.502 "
train_dataset/receipt_00193.png," BAK MANDI (BAK MANDI TAIWAN BESAR 500900014 125,000 TATAKAN MANDI (JARING MANDI JALA) 502100007 50,000 BAJU ATASAN(PETITE MIMI ROMPER 3D FOREST RMOOO3) 1000600098 53,00o ACCESORIES(SUN BABES PENUTUP MATA) 804100017 27,500 KAPAS (KAPAS MEDISOFT COTTON BALL 120)5 8991038772194 0q0 21,000 JOIE KUBBIE(BABY BOX) 901800109 1,100,000 8 Amount 1,376,500 aty: "
train_dataset/receipt_00494.png, Dn Muii Cha Keaw x1 25.000 Total 25.000 Cash 25.000 Change 
train_dataset/receipt_00291.png," TRIPPLE CHEESA 17 0001 17,00O SUB TOTAL 17 O00 GRAND TOTAL 17,000 CASH IDR 20,000 CHANGE DUE 3 000 "
train_dataset/receipt_00320.png," BAGUETTE 18,500 TOTAL 18 500 50 ,000 CASH CHANGE 31 500 "
train_dataset/receipt_00596.png," 4 33223323222328092*2r22227 23385292229 7 Seaweed Chicken 42,000 Pedas sedikit WTEMS:1 42888 Fastash 102.000 {BO,OOO 55352525265353555535555533538233535355335535553533533= Change "
