,1
train_dataset/receipt_00440.png,"Bey eh ae. eta LS
Be wots sity: Aes Pe PAL (hte ee
a ihe 8 eee (Pea Ne
. - Seg Poets “aba ae a a
Sos ms soe ON trent Ves La sae Sees
“ Be : (MAR Ss aed NB aan
a ay GEAR Se a ae BAR
: : ERS ia Hee es
ee la : - - me crn Es) ts wee Ss Uns res.
—— a pe : . ae aa we fee Bee
een . 7 MS : : soe 7 . “Sag woe rye a |
wpe fe SB aad oot, me : kee
ys oo thn . . : ate, . mo ee Pasa e
te : fig ty . : : “. : : Bs or
Tee é . . . . : : : * 2, a
ee ae Boys oe a % . learn if ES pe
ven ‘one ce : Sak
tee get . > Pia Nadas $e
“ or : . *, : res ete
oe SM a o oo oo i “hk Ee Nig ee
vo us : ot eae =o
ee mo at : A ares
: o . . . a owt Drea ay:
. . : : : not ae ey:
3 ate ., ‘ . . te eane a Eee
a Ts ae 3
chee oe a bike
a ce hg
ve ae aes
an OO ae a, ene
* 5 . See a ee
vo , a0 mrs
q : f° a mice
“e ae
oo . : a Je
yee . 3 a
a . . . . ay .
. ve - . 4 ae
ry . : . y
sa ~ a 5 Og
vo og : 4
. we cnr
. . roe oe . ‘
a ve ce wi ole
f my so . no” .
ee fe . Ss
yy ro : - “oy
at ee w ey ilar ’
: AES et : ee ‘
tet Aes rn ve, poe a.
es aan fav ose
Bene hte ae: me ty. tw
- oy we Me, .
Wits ee dee rae:
Hye Ce EBSA to a aoe
my Es acon pe Ets
ene fs, esd eos rE SS ath
Gi veaeatd ry erick ee
eer: im ore ne ara a ee? a 1
é ate yee gat aoe Pity ;
Mra sy eet ars 2 SH
ar 2 pany ig K, eV Pay ss oe
4 Ra tn! Prine 3 foe
eae se! renee say tts my as sect 2 eg
Pas ty See ares cy : aga fe y
se Pd sg! i ey see eat
re vive bisa 8 apie! & =a
byes ae ae oS! Sei ete. Le
Pee ae Biya Ae pate As
rea 5 ef a eR Ete 2 oa
Tre, nt Np Sais ayia Erie tat: Cs
as fs as: a SP Pes cbatet . * 4
eds sana a ad
oy recta rie was &
ae fe 2. pL aR CY as i
SH Spt ay Spa a ase 4 Te 5
BR tue fade tac AN
wegrte A Pea ee MT are . eg ss
Shar vanes - EA
oP ORS tn ae ae ee oe “ S te hos
og ass SR fin tes 8 : oa
a Be a reese teed se ate oe tee So
eras eG ey ie] aa wos Cu ¢g
te ae Bae aan a totems oe 4
SP ae OT ry pete ve ee . - os Clee Rae
= As ea is ra rtge ae: ery woe : fe at ace shy
SER aR oe rea crt ee 7 Pee as ae a Soa a
ages ty oer ss ~ en. ne 7 : i Bs
j Pr Se a ~ ane EG BITRE pet, aise:
Pas Sei CS ch ors Se TOP ae - - iat 4
cy eae mee ents ec 4 ae: aa oe . foie
AB Se ayaz teu eee : ey oo : fai
aire Pa eass Lee tte poorest motte me ei ag
cee se Mugsit: Dee SYS Ws
i Sa es pin co EE a OSES
Mote est yt ok ate oe ea as Boe moe tite:
oe atts heck fen ~ . “HEELS
a pad aaa geet ~ . ERE
33. arenes fei FA ee Pore, 4 : Pag
gM oy) 2 Pray Stas ues Fre toe iio
alr aes i sees : ~ Se EE : fe
Tes Ae Aral heen Le poe, Mas eee
Pett is SEES tae . i: Sk an we oe ae . a eg
OEE ae wn ee
: aN ty : . Hiesih
Po Yeats og . - Paul
Te at violets toe ech
eo hy ty Bee wee Sth
oo ak a is wits a . pee 3
moat cngtal Ss . sae
See ea Be Eg .. Tihy
woes aye Hoel blip A “ va 3
ae icemaerstss? Maem
es head : sy: dl
7 Pee: eh gat ~ : rn so Hires
nies ihe ds i eat i37 . 7 Spe i ee
ER ae fe ots r S its
Beg TR og ag ‘- hte abe, eg
Be CaP y TEs Hani - 2 foo ditd
at pone ea eS mes ‘Sag
Pee Mate og 8 . age
Verh ae “eat eae ’ eg
nee nee Dobgy any te
Been vit, ETE deb . ae
MD aka, ea Loy : ae
el wa OF ai eg yh a at i. to pe
Dt aes eet: et gd weds 2) ee
per Res Pee a
sage F Me Se de ""Ly SGA - See)
lg Oe. as Poot fan
pS Sh yeti Lash =o
nay Se ge Le et sae
ae eae a a
Fee CHP or use rita “ / Rates
vets (REE. neat 7 ttt Phe ek
Pegi st fe ee pre eal SEES . ae
een te dil < at aac wee ate
fet ae eer seas bitdy pine
eee a ee 3. aT ti
ets tet Peery ots ig tit,
aan pemerae ie ries 4 ey
Het gt te sarge ceteias PE ie zy Th
rade eis ia ce are L585 Tan a i
rear genet ae aaa
TE” ra ts aia nd Stas sitar: Papeete toi TRC A
Ae age a 1, Sas Ha yt ae
Fats Beate atr. pecs fete Erste oe S
Gs 35 So at eat 3! niet ‘3 Begieny aisgiat Pea Siberia tao HTaL SEP a Parsee erat
roa fact SE A rd Sp ee ane tau f pee aN
era Ales ret St art’ Wer eate ry. ties hay Vet yes ser Seah hee a Rie piettta Ss stoche at Hi hod
a Eee ache Aid sptibauecnac Pa ane ale ite es SRE Ee Serene ee
Ae Oa ee me te: 5 ees Leo az ot Rng Pps eases eae ees 85 tee Bee es
Reh ele st idm: Faery Fetes oe See ae Aes a a it
area mde ae Prana: st alae yea fh hve rp eis is et ta eat a2 leant sy tee 5.50% eae Ba eae ie Eas soca
Ras ey: Aes ae: oe Nee hs ay Me bt ts Saha cipact 4 sot, PS Sig neat eis 3 oats erie ee nbeekerae ite eee Sas Sige ee rats be aes Ie cease
ta pan Prag ne : yee yt ld gt atthe by se sehba 3 hte ASN Rasy ASS Se est i: tes nate titer, ores te eStores id brea epee etpten et 4
pa eh ee a er a ped ss ew aire de: PS rer B cists? Tesi ee: = of oom aene ana 24m pA rere: Se cehttD Merit cts ae Son Ay ‘Sean abies ee gtie tai ae
W. Pieats betas hf) > REE ie Leer 1 Rye | eT) eg! aS tt pg hay soysaaaeh io"" Rot eet Sr eeks Oe er Shes SoReth pe: eT FS, we Aas ates rte Me he, APE Aen
Se tenets a aaa Heh FE pe tebedsBae Beats ist Lanes abies pri igen ere SERA Er i atts aes gi eact ee pect ece ge a
aie ea parE ier ps Hpi laeeg eaters: Epa at he 33 eat AE Tee Bb cet is Pre ties sits eo ors SMe USAT eae hese bee
pee eet eae He aoe a ae ee ae ee ie oe ee Caries ieee
ae it Beer tet) carat eset His oe ase pa 2 sist Fahy tis: Ges. Eka of sp iatttas pat Lia GaRS | a6: Peasy fer beet peta ana a Renee rats
Peon eect bes, ge. eh saad Fiore poner ge Raprtas en
area “Ag epiriet oe Pe ged AgNO cia ret i - (ee ee ALS oa leet oa ores ea peneen terre ia hal SEE preset Pete eae oa
RSD eg: reeet Bie tykt 2 oI aa to seen si at eeetes ri eaten ee i ptta§ bet et reais Saraas ek ey racer is: tee Sy Ska eR Leabes Tai Sr crt ""Aa: Saeae eats Bit
pane, Roane rs i aaneees a Btu Ha zi? se ae er Ci Maberctesks ste titas te aves e 3 oA reel 2 Sere ater Hines Say bi tebe tates 2: 9 tt
peepee ae aen ior pete tere si cibes be ene y Cae ay oes Mes SP Bh te SA ata eee aes bia re ap Ae taleta | 13 eee ee aa aa
refers! tats athe ier I ser ie Rie ea) EROS eS ie yore eh ee mite pea hot a ey cReo be TRS reba ye, 5 58 FG ae Fe Malang
page ee Fuca TA ae pe ee Ba Fit} Ay ty RS a ay eceery ae Sye Ser eet Ghe at ASR 3 pics: STs: 3 eee po SRS y Rarer aos 7
ghtte. me ty eet ners a ME ae cos peetti iS ts Mes eh eet bat gt fe pe Ai yteN pena’ Set et th a be leh aot tS bee -Deee Ya aimattick: ested
eerie eke, baer Ficbathe. Egtcaa attr ie eu this reset a pit te faa tare: A Moa tatat Bet ete PAL ited tee Utes RE eeeL CS Cothes ste! a
rast tc Macey Teves Realm attra’ Baise Bitte aie ty Brest awit tS Ripa pease die. sty sik i ARSE Mare ween Sp eee a
OEE: pasta a ys OTe ee Last Rata raigtes A Sarat ae tA A ats eat tale he Roser BF peertsee: te fora PE 6s Raa paar tars ae Pa
Pa ae, ena ts secant Jienuevearebaens ean Ai rete bey eter Persea ot pg eee NEE uaa Meets
fy Rie eat ee yee feontiees es 7 ee ah few Sa om
& Se ce ee ree etl Rees cd bart it ea es eee: RET aN, ta) Be nat 8S EES I! saa, YE ae ys A Mierrm erie
E Cerwin Si Tah fade. ges aos eesaie st ‘f PACS se me iiter ge TAS Shear at pls. tes wees oe oe, rn apaises: setae ee se
ect et wdyi tee: Ae fe: Ae 1 Shi Peas ae 3 egos oe ct ti ba asia BASE RT RE 38 a
¥ phe Parrett Seat HEN wot bens, hk ea euney PN cere Re gress cei ses, rei hegdetes Saeesie) 1 Aiedede eter web aee loas
a SPER Bora ator peer reas Beer aS ‘as Ee a nye dittectey! VP arise ree aa ee peer
1 aepnd pee ett ne Coe oe Bs ator aes ey je a Px i sett, ei oy eign feat rea) te Ese tie 4
2 et Phiten e Pye et ait Beare iT |) fete e sae pie Resa Fy sty pees eet ath it eae ast x As epee setet tat IRs ets tee ee
re eet GSS pana Pome ip to cage Bie Ferthignt if oh Re EN Sa meer ee eee Ee cement
ah i ae ea Sse IT “are ER Beast ce CRET ons AGea casei ash ee Ayes ete) Syne ih ac ha paige Leta Cate aaa ad Ea cas ae 5
fi - pate Hit tote: Rian ee naan ea bri tees oie Heed a phis ot wey fresh ar ae Bath Bey Past ee of ed ks taser! Da bees! ae kal a 35, Paha
a e ie eae Sale Pear Ab AS hight ee aha rh er Uo aed ses tas aise se CRIT hs cea TAR ere Ra hears Oe a
3 open to! aS: a Papers: Re it Reb Jpaeik ‘ es eee ie ay pa seat co eae nl
ab Is Oia ct ee ene route a+ Bis oes Eee att om See ioht paste peer eG adit Sora: heat a et hee See
eek i. wig tat gale eins ante ge eee i 3 ea prea reas , Pcie Re asias Gea aut ca Sa tas tiie Sh a
Wr ae Beet a Leite Es PR Lat A Hee Soe ate, wie He aes se Beit teat Rat aya ee aye a De CaL yerr =
; Mert ec er St tee) aha ee eR ake ot a ete DSS a et Tbe Least r eee: pe bee 3 aFerest. Bed aS aka
aeete se me i ayia, eke ee Ag peers Dy tote tae Ce i mete perenne ysis ate bie teas Weekes aR as Pg
f oe SoUe | MBit vai ranean poe ba Beit ae aay at aes Stata NA ait Pee a bb een Yer BAGS sagt Sa Khana a
REA eee E DE : ee peer pty are Hie ee scar ts Se as Latte yet) Pat ars LS cane sts Sch Pay a pe ae ee hl hae
amar iat t Lona Reap ates Sake cide Silica sites te a ak apt ias ae aL ee se ae {eb es ah.
res ator se Buch etree acy ieee Earn bets Paes Leet ere Beet ehets) dh.
b peatyege s Se aed ied Fees potent Ps NS arr pila LF are j Drug este aie: a ean
Nees: Wie aa iee pee Pai cae oes Ras pellet hae Stan
Bacon tert tt, ARS atte ee % Sere reat ah: Sass oh pet sonaiyt si
; Hey Seago Rete pees mat ais gear aay [-s
; Cia: see) Sui i A EGE Ss Taine Boe cee sR BRAS
Dy po es eB ie Pi eas Se Ms ah OTe De:
i j $ er rare 5
"
train_dataset/receipt_00688.png,"By
a
i

oa
=
e
ae

_

is
"
train_dataset/receipt_00794.png,"5 OTK 8 ic ie Se a,
te 57 baa eee)
pat ast he gore
aay SS Ue NN a
a ak Gee Ge :
Wane a are dh Se Sia i
{aa fs ne
é Ba
fee
, Sy
Vals eo ned |
ge eke
Bie
Jia
; er tae ;
bionic
tae :
Tee. ‘ 4
i: Pate . a:
PR odin: Bee
Bed i
a ee es
: Bc riees ge ;
74 Tae Ber
: a Be
eats pee
9) ae ee Be,
fet ey ee
Be Re os cee
J ea Goa eo
a oe a Mae
2 : we a ee an
¥ ; A nee 1 rae ae an
ae AiO 715.000 oS
Be RE ae ee
. ea S . . na Ore (505 35 Lae
a te be BGR ABD.OUD 4 Se
: hi . Bie Fear
ae : ‘ coy Re |
a ES iS.O0 oo
a Hoe ee
Gey BD See re
.e Pt i ahi ae
a { ‘ : . 2. eet ne are enrny 7 as BR
oy: i 4 ae ; es a
a a ! So rat POS aren erage
ay aa mee est:
ie Cee Oo co:
or) ee Cty ae peewee:
ee OM. het j ee
a Oo a aL emer
x ees Krab sere ne ae
sae) ee RD -
ty peseng RNY TOC TENIEE StS A : ae
(nae i. par Pane ated ee eee og
LAG GR IIRL See aa,"" te .* RS ee eee sP
; iv fe"" Pare: 5 ae ER = g 8 TEAR ieee 5 aoa
waive i eee oe 7 «be ORG a Sa Boa! Bh eee z
TIE MEER re. ey SOR AR Se ee
"
train_dataset/receipt_00453.png,"eee Be
Be st oe
Caen on Po ee ae
eh Mees Sea ae me Be: ae “
a ae ag
F ) & | oS
3 al “ : ee
& . .
: ro
|
\
1
Dee se, Wits oS
ao ok
"
train_dataset/receipt_00276.png,"1 Viet Latte 19.000
soe
Subtotal 13.000
Totat 15,000
oo $50.00
Keatal ian @ 31.00
"
train_dataset/receipt_00233.png,"Pepenero Pastel
x 15.000 15.000 /
Arem Arem he
Ix j2.000 12.000 &-
Cente ee eee eee
’ fo
Subtatal Re 27.000
Tax (10.0%) Rp 2.700
nnn ee ne ee ee nee cae tin ak mem eee ee te
» Total Rp 29.00 0
_ Other Rp 29.700 0 ee
oe Oe: oe
ed oa us
ee ren tein a eee mmee ae
ot ee ° ‘Wh oe
- Lie @ Be
170 pats Uae Fg, -
Lo Leetigget . “ey Bie ys
oe gf Models pigs Ee
ue . oe earls eee oe
ot ee an oie ve,
2 os
"
train_dataset/receipt_00045.png,". - ay eos
{ oe a ete, ah,
re ah ee BN "") os Bt Vlg Wea ace : one - we po
“lO Gan Mera Be a
SS aes 3 ae! BERT Poy NE! - 7 ses
ee oe 3 * Br. Fae “ga te ~ aan Le . a /
ae ery ae ie Ve s 7 os
t SF <1 oaara os “4 sre OS Bae a ; wget : 8 ee
an - eee a ee fe - a een nee ws So nay tt . - 7
ieee gE Oy OTERO oa re : dee
oR os Res fst FT ete 2 - on . oe
og 7h ae OS Se eres : ey te pee el a
gr ae LS Coke Mage, ee DO PEistas cat Og oad
PR ns eRe SE GO RPSET eg a
SE pi ee Se PR : op eat
eee ae Es oy
au FETE WEE eT . a : : S. soy teehee
RSL Sg Bee weg : . oe ee cog
« Ses i Ba SO phy
reseed a TREE / - ; cae
OE .- en : _
Aras - : .
< odars gil.” ta od, os gr oo
BREE rede ae : ”
NEST ar eet RD ee mos
eee ee . - ee /
gan Me
som .
ae :
: mre oe - Me a yam |
: - s ue were me Bh
oe . ve ome aie ee eee ee
- : 4 eek \ eee eg
oy “4 3
po a >» 000 ae
abet | Ora
ae ’ . > 1 os
he . . /
I < [. af Ye
os a “ ' gs Leos
ot oi -Lastik kcl - “th
ee uae * 3 ‘\? ce eo
- aye S "" (0 »
Ogg pe? |
Mr
Bei ve aa
aye 2S
eager p og
rage i 2k ey “
ae 52 000
Pe ce .
pre oa . f
— F Bayar
Bie ede OY .
Bh OES hed .
a ge let
ie eae
SME TY, ft “Xk. * Se -
Beg
SS aon ns mG
Bl aie, 0S awed
a head ape aoa O
Ree et ‘ g . .
BAST r ~~ 7 “
Ree S382. 4 4
a. Oe oa :
~ eee eae eg
bRe A ae
+ eae Ae’ 7.7:
oe ey ee ae
WU sae i aac
Sy cr
e oe ae wee,
PR Le 1 .
age a ic apm Y
Raa sed |
: gi iu on as peepee 4 dq
Seas |
Aer are Ee /
ERS THEM 2 Sy. : a
; AC eee | . - . .
=e ae a a "" 7
aur ie 2 Ra et rad wee me me pet ee ek . .
Aas hoe sage toed, Ny oe . , ~ at we = -
ae ee hs oa / tr ok a we Din wee Cee ee OD De ES = ee ees te ee pte :
ees bee ieere |
a He a.
Rete a be mb
a
BW i gg
. ec ae Oe
a y > 7H / |
teiSlys mer 1 go Ty
aaa A Cee
ase ti ay
hee crest oS eg
ree oe et
RETR bee tt at
Canaan Be ee | oul
wae |
= roe eee re /
Ne : Bos
ree MR
ns eee S SD
fete tes
oe ee
ee # ; | “AA RAR Bw | os 8,
eos i 2 ; a, , aie eae ""OURO. ernie. (SIL BE eS SS ton, eee on Z
Eee a ie Saale caltg tO scat, Petia Salpeter ees fee ge Sree a
rity al By aa eae ros te eae SE CCS SPER SE PPS ee TRS te Rg tes, TORE. : eR
Oe Ny Brac ei ay Sg ES eo Oe get veneer te - Aaa TS had ke eee eel
tie ee ee ee gee OL ag RE
; “3 my vite ee a Armen Gare a? Seo SS reset | eee a vaEy : a
= a ee Fao ee te L > ies - fat Eh CMe) Se ' aS SR 8! TF ott a ae
Seite ES yy cae <, seeea, Ae ae a RG a Uk aus
£9, Oe ye poy ag mer. 6 - Pe ae, aN eS Eg ee ; Treg gp Uae Fe Joe
oe ri on ee ae Be ii ei Py | ~ aa Bt gs SO ye ore Fee? POE Tes ion be
ie OCMC 2"" 9tes eet ag Bae a eS Bie es ge
eee met eta i Rhyl) tS the pe Le gee [4 i Ses: SS) SE rg PE ey ar PCE
i a eh rs: a TOR En RSG a PRB a 2 Se RO ee. aS Soe donee eee F
ss u ey i Lea eae we. Sea SRS ARE TS 2 So Dut gcgtrpe: ho (elu, oeaaweg an ye
| a hig. °F ae si Ae : aS sora. PAE. eo RO ee ‘ne pee:
os ACUI a 7 ers ae eer Ete “, . a . oar an F neo E ‘ ane i ; hs : et Oe . : cee rer
: ; ia a Moet st Ve Set ce ee Pe cee ciate i abe OFS ia PRR See a
. AS = ae ee mata) WEEE Soe te Ng als NE Ra ae? Meer Sees RST. 1A
. : ers oi ee. Si ee SPO SPC ae i UA 1 apt I OL Re Ni, pi aE Pe eee
a gt | ERR SR ag Beh ae a ea 2 Seer re eg
Wee Lon re “5a gts 9 rg : co Ss Peabtees.. MER ei ion i Oi RS ea ee ee
eee neste wir Bice Mi ay SO Brats ey RR, 3. i eer Nae a Sa 5 ee
; 2 ee aia ate eet Net age Bigot Clelland thyaga DI pln pee ise eg igtate
- Oe dee ea ae ean BSS TS EL. gs pe Cae unset Ng “sy mde - Gy oS yi? wate a eS
ey OME EE Te oe roe ites ee RR RRET gS 4el
sete aN ogee de Es ae ee ee me tgif! aot ia Roel a a Reset em ae
Fe NM 7) RSL CAL ge Sei) fae CERNE cee 3 on 5 Sa SO ae tee ee
fia iy Shien ot os Oe ote anne SECA 2st Sh A Ct): 2. Seana aera’ Pe Ge cs
sd ee: oe ie as C ehe Peer eee Seth Tee Ree ee Se Ui Pte See lets Sci ecs eg ae .:
. Poe et : : ” oes Fes yy OS ONPG ey Og SPST sik ee a TP 3
eee nt Ay Maile dp pe Beets ree a Ga: “aed aan ae oe ee oye
ese. 5 fateh, Te Sea Mp eS 2” RG te a By Mee ahd fa Rg TS ae 4
Wee *! 4 Sey Fadi kM ptt Pie oe es Se a ate Rate SL} are ee
Y ar ae Se . ” De ee. ney soe on : oS Le in fee a vik Dos gi < eR ee os Pee :
: hat eee Meitis tae rat! 5 ne gee ES cio ae NORE Pee te
t 7 Re en Gr Eso Peeps amr a nl as Pec al Sk AM ar eS ea
Ane +e Ar oS a Sai a pe oak yah ee so Pcie kee OE EN A Leen a
fi ce Ra ec ee RA Mae gia TUR ee, Sere ae eR aA Soanans oe 2
“28 1 anklet <r Pg er hen. 8 Strat a ee Pligg ce Pe LOIS, eee
8 a PAPE Nec ¥ ees Reel, | Mes Bc Sater op Ree ny ea ee
epee es, hy = eM, x . Bates Os AGS"") OF Ay ede Wate FS a oe eae? ws BOL eae a)
A : ~ ee , 2 pce REST 63 1 5. eee ed a Sey
i eae ee) 3 ane ek PRE gua ay Py oe eye ghey,
"
train_dataset/receipt_00147.png,"a .
ee
is
oy
ya
|
4 |
cS 5
3 a4
"
train_dataset/receipt_00003.png,"-- SR ean a an Rae <p RO EN eS
Fela aga TCE Fotarenernee ncaa
Se og gee Sas lag eee
Re eee
naka a ne AR aR ts eR ee
ees
EU SSS Ses a RM Sleeper een Ie nate
Ss Sas:
==, ~~ Bintang Bremer 1 59.000 =
Chicken H-H ‘ 190,000 Fess
Ades 4 10,000 a
ses Sub Tctai 259,000 ——
Service 9,600 ==
eee 52.416 aes
itiiesd §=§ LISCOUNT 19,000 ee
TOTAL 302,016 Ss
Pelosi tebe ee sie:
a ———e en oe aan ane
Tiss acai Sa i a
a RE ee gent gy eer aan are awn nye
"
train_dataset/receipt_00279.png,"SOP AYM BNG 7, 000
SOP AYM BNG -7, 000
TEH TARIK P 15, 000
TOTAL 15,000
CASH 55, 000
KEMBAL I 40, 000
"
train_dataset/receipt_00461.png,"ada a: aa _ |
: ee aves,
"" Pear S .
: yo ee ts
{f., a ee
. Wes
4 ey
. oy Ri
i i sata |
, |
y\
Ramee.
"
train_dataset/receipt_00541.png,"Meee OB OO fem ee g x
"
train_dataset/receipt_00571.png,"—_
‘oe vot
“Towony pan classic ———=S~S«8, 000
1 Chicken Popcorn oe 29,000
SUBTOTAL 88, 000
SC 5% 4, 400
PBY 10% 9, 240
TOTAL 101, 640
Total item ‘2 Total Qty <2
"
train_dataset/receipt_00325.png,
train_dataset/receipt_00159.png,"RNS 8 enon cae ee ae ‘weroe Tha PEER ost weer Pan ROR en ie caer ee SA ie A GY OP Se EA
Se oR) Hoe Rear a Cee Ga nee” iar aly oe ae
ON ad ee Sc: PN ae Ra Ge CRI ee en SST Se as AST, ROMO | U2 ae pe a Ree oe Ae a ee RP a or Sees
RR, ee fo Same s Me Ra MRR ee ae a ee RR aL ae ec) Oe es he Rs CER Vea OL ear ee
5 OG ad eee Bye Be CR BATS pas alg ese OF te eae Ne es eet SES SME ee Ceaceeaal ance Ie Se es
A AAS at Val See aE ne RE oh OARS SCARE, CL Set: My AEN ba aa RS Ra's a ie ht atl vie EMA oe Ca eta ey ete Ng or a te OR
bs ir sor aa Meena ge nd Sas pt CRW aGUE REY “teak % Side Be SANG See ae yy oes aa eae ee ake"" BEE tal Bere one
PORN Boe hI le Ae ee Wika | aa eS Ee Ee ek Pe tee Pah. 2 Jeo Gene ee eet: NGS Se pe Sop cree? ti es oa eC ee een
> PELE SRE oe he py HEN gO SaCT PR SET ab: ia ee Nee RS Baal pee aa pM EEA SME NEI co ET ee Oa eg
a ma ee ABs pe te EY NaS OF ER Sa: © Nie bg, IMI NR RRR ore fg SALE eee ee Aer adi UMA raha Ee cer IR a
at ae ‘es per ree ee ail, Ge Ae See Fe ENS a Ea eateries a, cas eee aie Snot ner
PGS CS ee oe BS See dirk RR een Rapa g O.. fe of 9 Tale AR ae a y Ween, eter e Gere i's aren ea A ESTES CP BO ES aS Pare see Se oe
on eee so Rath eeh., eee ged Soe eee PERO SRR aR RRES 2a BALE
Deke ASS gh ot alinbanee, Cece” PIR OER Rate Tee cE agi pee thers pt yaad ee ae Becket teas eee ad
eg va Weed, ch SS Re Ona ese Speen ck a As ere
ae: : Me toy, A NS alte BZN SS ay of SORES a. St. CRE Ns, tay RS it SO ra LRN ir ce ny a ice Se Ol Tae
. : Se? Ay rh bie RGA Hee rate ae Say aa 2) ai eee ro fae ee NS Se es ore Tega one: ha cone
eta Pos the ver, Ke Da Sik tA Tf 0 CoN OR usta SS Nay ane ot ee
SMR. or Peo ie eS y ACNS, ue MERE eae ee STC ST] Pci Cr rk a can Ear as 7 perp es an en
: eee oa oa iF eee Pe ee ‘we ae a AEE 105 ai ipa Foe Ie MRIS gs Os ie
5 MR CE eta ck se ye gg Poh sie Agate | moe oe? ed RA i net Asan ae
is be sean egal eine i Pe age: iach a A LS i aa t com) CE a Std amen ee
pam eae T  ae Se rig NOE gE ON SET a ee a EE ay ot Rae Ba ea NE os Pes ee
OA ay Ee Pi PRae tue eee Bae SRY ye) Ey MRM Ee Pe oa gg NE
(he i oe tee eats Beales om aes ee Re eR Oe lr ee , ea,
OULD yg, 2 aki ee SR ee Sdn UAE ites Nei get a poi ver ee dee ae aod are Sree OR
oo Re algae Geert Son er £7). 5) ETS cass Fis NT ieee Ranta oad ar acria atta SO Oe ke
tM as Pea er Se
ha Soe ai a ae i fd Pa Tae We ae eRe eee CME Oe Lames “ é ia aon
eons we nr ae cae eer ¢ brite Bare. re ee ee AY: i : .
5 ; EY Sita 7S cS Se PS tgs een Maar ee : ae
oe a AB Bag cOe OS ie er ee, eet Ae AG ¥ ee. ae
Ae hg ewe eee ca ee ae ; ease PE REA ae ERR YS ' : a Ee? RR
D AB. gt se Psa ear es hi MCR ait i OPN, e TABS Gg ao allay a
og Aces EA arte ALL tl ee Pea, POS et perl ee RRL «SAE te OE RRS aS A Ue
So ON eR Bere bs aes Oe Se * Bilin A ea eae Se
es ea ae Be Dt SE : ead 1a i ea, Sig age ll
dj me ae ‘os Ott i rr
% ty en é a Sgetae ta Ces = ve,
ae , ane
Pe A ET pc oe a
_ aria k
Pater re eta, Lae AR
4 ARR: Bi Sects ae, i
fe SEA es SOT ae a F
i eee ee Oe ;
, ae ae ene ee eae . -
carte te OA Be Z :
-S ik ee DEAT Rey et 5
Fie te meet SS rey ater te ac
ie se CAEP PARC Re Cand os
se ed a itd vi
Saari ete %!
ae a er 2 aa
conn a , a’
Of af —_—
a ; al oF: = -
—_ oe
So
, P . Ach oma ese yD
. ae
ca ni alee y -
a y oe
PS y , e OO
mr e % y oe o
as ww . es eta de
eee) ‘ue ¥ Bow 8 v 7 oF * . F .
: ; P ne ‘ zn,
a oS
ane Saeers
: a a : 3 .
a 3 So pl eae
EM GSC Bi 5 6 RTs
A Sg ri ne
POSE og
Sembee a
SP - 2.2 a.
eee ie an Coe
ne Ae nN ae . : Coe ‘
ae a gaey wks ’ 2 “ ‘ Jf
i is Qe Sey ES . .
caer | SS 27 ae
Bee ss e le . . oy
ae. |. ete eS . Sy
ee SS ee ‘ ar BO
ae 1 ee a
ee . eae
Sr”, ii? ee
a Semetey 5 od 0 ae .
Stes: 7
< oe pr . if ee
oo Sn: SMe Rs
ee cont st *
Aa ar ES She } ’
eee oe : bh > ER ged
2 ans 5 toy yy
Bose . x ‘ i en
ee | . Me : .
so toy ary . -
ma ' ~ ;
mol ,
7 : Dex ss
oe iydeaal
toate oie oil wh : oat ee
is 2 ditty sell
a: Pi kt : a alas
: ; BE ele
: . . a eee
fie; «i NNR OAS ote ane °
z Be eee
“ or ak ee tals pissy
, ee ae | ee OE a a
» OCOagB Uo a, .*' Se oe SE BEES ay
. oe alee. Ae . ee
.3 jo aia SS a , “
Pe : - a ~ aan . agg i
ie oo, ae . pera isc
oe cee j Praia . ay
HS 38 c ee
4g a = Se re
i 2 p is ‘ x
a | i -
nn Ei Se Se , .
is “Lan yg a +
oo eee er 7 iim:
: > = Rigas +
. vig Bae y igen ate : ae Re aye 7)
apie a Cea i er
oo oes an a
sae g e
ne We # Z
ae ET oe a wa
Sin Ps a of eos ,
fae Re a ia ace
*. : ris eran nas
Be Teele a — wail
BS: Sree _—_ a .
Be apn a: ae ere ae ie .
Sepa roy ent saa ane eo
Ree sO ee i
apie fae e
"
train_dataset/receipt_00730.png,"3

z

a

a

2

2 Roasted milk Tea 21.690

170%

ak
Alless
@ Big Bubble 4.908
Bassi 2$.000
wo 2, $00
a 27,800
CASH $0.08
gonbatian 22.50
g
"
train_dataset/receipt_00280.png,"1 RB. COKLET BAR 8,006
1 RB. COKLAT BUN 8,000
y-. 1 RB. CREPES CHICKEN 4,099
TTEM:3. SUBTOTAL 25,000
OSS UE 25,000
ee ee
Tey abel po
: fet OF
"
train_dataset/receipt_00054.png,"i oS SS AS
i seomret a SSS
nee See
SS
SESS
7 PRS
SS
SASS
. - - a Kak SES
SO Hinger AC 20s SSS
Sub Total 26, Ha =
Ferest 104 2,886 SS
an raeN
ag te SS
Total 3,M “Ss
Cash 30,200 —
cunibal 4,300 we
SS
2 tens, S
"
